Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Color (product.metafields.shopify.color-pattern),Feet type (product.metafields.shopify.feet-type),Hoop shape (product.metafields.shopify.hoop-shape),Leg lock type (product.metafields.shopify.leg-lock-type),Material (product.metafields.shopify.material),Mount/Stand features (product.metafields.shopify.mount-stand-features),Shape (product.metafields.shopify.shape),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Hungary,Price / Hungary,Compare At Price / Hungary,Included / International,Price / International,Compare At Price / International,Status
larva-gumicsali-51-63-76-88-100-mm,,,,,,,,,15 darab/csomag méret: 51 mm súly: 2.0 g Oliva Zöld,,,,,,,,"",0.0,shopify,deny,manual,990.00,,true,true,"",https://cdn.shopify.com/s/files/1/0583/1242/5659/products/multi_a194c8e6-baba-411a-9eaf-ac76a5e4badd.jpg?v=1628689388,3,"",,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0583/1242/5659/products/oil_green.jpg?v=1628689388,kg,,,,,,,,,
larva-gumicsali-51-63-76-88-100-mm,,,,,,,,,15 darab/csomag méret: 51 mm súly: 2.0 g Fekete-Piros,,,,,,,,"",0.0,shopify,deny,manual,990.00,,true,true,"",https://cdn.shopify.com/s/files/1/0583/1242/5659/products/balck_red.jpg?v=1628689388,4,"",,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0583/1242/5659/products/balck_red.jpg?v=1628689388,kg,,,,,,,,,
larva-gumicsali-51-63-76-88-100-mm,,,,,,,,,15 darab/csomag méret: 51 mm súly: 2.0 g Barna,,,,,,,,"",0.0,shopify,deny,manual,990.00,,true,true,"",https://cdn.shopify.com/s/files/1/0583/1242/5659/products/brown_b0274957-1410-4b07-97f6-112b6900c1b5.jpg?v=1628689388,5,"",,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0583/1242/5659/products/brown_b0274957-1410-4b07-97f6-112b6900c1b5.jpg?v=1628689388,kg,,,,,,,,,
larva-gumicsali-51-63-76-88-100-mm,,,,,,,,,15 darab/csomag méret: 51 mm súly: 2.0 g Vörös,,,,,,,,"",0.0,shopify,deny,manual,990.00,,true,true,"",https://cdn.shopify.com/s/files/1/0583/1242/5659/products/devil_red.jpg?v=1628689386,6,"",,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0583/1242/5659/products/brown_b0274957-1410-4b07-97f6-112b6900c1b5.jpg?v=1628689388,kg,,,,,,,,,
larva-gumicsali-51-63-76-88-100-mm,,,,,,,,,12 darab/csomag méret: 63 mm súly: 2.5 g  Narancs,,,,,,,,"",0.0,shopify,deny,manual,990.00,,true,true,"",https://cdn.shopify.com/s/files/1/0583/1242/5659/products/multi_c0b391e4-8da9-4558-aa86-36c6adb2ad13.jpg?v=1628689386,7,"",,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0583/1242/5659/products/multi_c0b391e4-8da9-4558-aa86-36c6adb2ad13.jpg?v=1628689386,kg,,,,,,,,,
larva-gumicsali-51-63-76-88-100-mm,,,,,,,,,12 darab/csomag méret: 63 mm súly: 2.5 g Oliva Zöld,,,,,,,,"",0.0,shopify,deny,manual,990.00,,true,true,"",https://cdn.shopify.com/s/files/1/0583/1242/5659/products/oil_green_96346bc9-5e20-4c90-b003-3bb26de7e338.jpg?v=1628689386,8,"",,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0583/1242/5659/products/oil_green_96346bc9-5e20-4c90-b003-3bb26de7e338.jpg?v=1628689386,kg,,,,,,,,,
larva-gumicsali-51-63-76-88-100-mm,,,,,,,,,12 darab/csomag méret: 63 mm súly: 2.5 g Lila,,,,,,,,"",0.0,shopify,deny,manual,990.00,,true,true,"",https://cdn.shopify.com/s/files/1/0583/1242/5659/products/purple_478c5444-e6d7-4371-a039-deeec1c6869a.jpg?v=1628689386,9,"",,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0583/1242/5659/products/purple_478c5444-e6d7-4371-a039-deeec1c6869a.jpg?v=1628689386,kg,,,,,,,,,
larva-gumicsali-51-63-76-88-100-mm,,,,,,,,,12 darab/csomag méret: 63 mm súly: 2.5 g Fekete-Piros,,,,,,,,"",0.0,shopify,deny,manual,990.00,,true,true,"",https://cdn.shopify.com/s/files/1/0583/1242/5659/products/balck_red_b063bb16-3f31-4008-811d-1255551e7016.jpg?v=1628689386,10,"",,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0583/1242/5659/products/balck_red_b063bb16-3f31-4008-811d-1255551e7016.jpg?v=1628689386,kg,,,,,,,,,
larva-gumicsali-51-63-76-88-100-mm,,,,,,,,,12 darab/csomag méret: 63 mm súly: 2.5 g Barna,,,,,,,,"",0.0,shopify,deny,manual,990.00,,true,true,"",https://cdn.shopify.com/s/files/1/0583/1242/5659/products/brown_e0cbf230-42cc-4c61-9afa-5a02bbfa847b.jpg?v=1628689386,11,"",,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0583/1242/5659/products/brown_e0cbf230-42cc-4c61-9afa-5a02bbfa847b.jpg?v=1628689386,kg,,,,,,,,,
larva-gumicsali-51-63-76-88-100-mm,,,,,,,,,12 darab/csomag méret: 63 mm súly: 2.5 g Vörös,,,,,,,,"",0.0,shopify,deny,manual,990.00,,true,true,"",https://cdn.shopify.com/s/files/1/0583/1242/5659/products/devil_red_caa66990-a474-4dbf-809a-95f95d76db1b.jpg?v=1628689386,12,"",,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0583/1242/5659/products/devil_red_caa66990-a474-4dbf-809a-95f95d76db1b.jpg?v=1628689386,kg,,,,,,,,,
larva-gumicsali-51-63-76-88-100-mm,,,,,,,,,8 darab/csomag méret: 76 mm súly: 3.0 g Lila,,,,,,,,"",0.0,shopify,deny,manual,990.00,,true,true,"",https://cdn.shopify.com/s/files/1/0583/1242/5659/products/multi_1d160865-ab19-4519-93d7-1b570f59f532.jpg?v=1628689386,13,"",,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0583/1242/5659/products/purple_478c5444-e6d7-4371-a039-deeec1c6869a.jpg?v=1628689386,kg,,,,,,,,,
larva-gumicsali-51-63-76-88-100-mm,,,,,,,,,8 darab/csomag méret: 76 mm súly: 3.0 g Fekete-Piros,,,,,,,,"",0.0,shopify,deny,manual,990.00,,true,true,"",https://cdn.shopify.com/s/files/1/0583/1242/5659/products/balck_red_d273310a-aada-4c3f-a106-87632890d2cd.jpg?v=1628689386,14,"",,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0583/1242/5659/products/balck_red_d273310a-aada-4c3f-a106-87632890d2cd.jpg?v=1628689386,kg,,,,,,,,,
larva-gumicsali-51-63-76-88-100-mm,,,,,,,,,8 darab/csomag méret: 76 mm súly: 3.0 g Barna,,,,,,,,"",0.0,shopify,deny,manual,990.00,,true,true,"",https://cdn.shopify.com/s/files/1/0583/1242/5659/products/brown_2bda329a-4bdb-48f8-9676-0d02e8de4bec.jpg?v=1628689386,15,"",,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0583/1242/5659/products/brown_2bda329a-4bdb-48f8-9676-0d02e8de4bec.jpg?v=1628689386,kg,,,,,,,,,
larva-gumicsali-51-63-76-88-100-mm,,,,,,,,,8 darab/csomag méret: 76 mm súly: 3.0 g Vörös,,,,,,,,"",0.0,shopify,deny,manual,990.00,,true,true,"",https://cdn.shopify.com/s/files/1/0583/1242/5659/products/devil_red_1772ad48-2f71-45ab-9ed7-4f0e1818173f.jpg?v=1628689386,16,"",,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0583/1242/5659/products/devil_red_9831fc91-c047-4a5f-9205-799663fcf335.jpg?v=1628689386,kg,,,,,,,,,
larva-gumicsali-51-63-76-88-100-mm,,,,,,,,,6 darab/csomag méret: 88 mm súly: 3.5 g Narancs,,,,,,,,"",0.0,shopify,deny,manual,990.00,,true,true,"",https://cdn.shopify.com/s/files/1/0583/1242/5659/products/devil_red_9831fc91-c047-4a5f-9205-799663fcf335.jpg?v=1628689386,17,"",,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0583/1242/5659/products/multi_24bfc61b-8420-447f-bb15-1b3bcf2a5fd5.jpg?v=1628689386,kg,,,,,,,,,
larva-gumicsali-51-63-76-88-100-mm,,,,,,,,,6 darab/csomag méret: 88 mm súly: 3.5 g Oliva Zöld,,,,,,,,"",0.0,shopify,deny,manual,990.00,,true,true,"",https://cdn.shopify.com/s/files/1/0583/1242/5659/products/multi_24bfc61b-8420-447f-bb15-1b3bcf2a5fd5.jpg?v=1628689386,18,"",,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0583/1242/5659/products/oil_green_81476de6-e801-4470-99ea-43f60fad9431.jpg?v=1628689386,kg,,,,,,,,,
larva-gumicsali-51-63-76-88-100-mm,,,,,,,,,6 darab/csomag méret: 88 mm súly: 3.5 g Barna,,,,,,,,"",0.0,shopify,deny,manual,990.00,,true,true,"",https://cdn.shopify.com/s/files/1/0583/1242/5659/products/oil_green_81476de6-e801-4470-99ea-43f60fad9431.jpg?v=1628689386,19,"",,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0583/1242/5659/products/brown_9b0b080e-2c85-43ff-b6f6-709564c7a782.jpg?v=1628689386,kg,,,,,,,,,
larva-gumicsali-51-63-76-88-100-mm,,,,,,,,,6 darab/csomag méret: 88 mm súly: 3.5 g Vörös,,,,,,,,"",0.0,shopify,deny,manual,990.00,,true,true,"",https://cdn.shopify.com/s/files/1/0583/1242/5659/products/brown_9b0b080e-2c85-43ff-b6f6-709564c7a782.jpg?v=1628689386,20,"",,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0583/1242/5659/products/devil_red_1a1613d2-43fb-49b3-80fb-250fa0e29a18.jpg?v=1628689386,kg,,,,,,,,,
larva-gumicsali-51-63-76-88-100-mm,,,,,,,,,4 darab/csomag méret: 100 mm súly: 4.0 g Narancs,,,,,,,,"",0.0,shopify,deny,manual,990.00,,true,true,"",https://cdn.shopify.com/s/files/1/0583/1242/5659/products/devil_red_1a1613d2-43fb-49b3-80fb-250fa0e29a18.jpg?v=1628689386,21,"",,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0583/1242/5659/products/multi_a194c8e6-baba-411a-9eaf-ac76a5e4badd.jpg?v=1628689388,kg,,,,,,,,,
larva-gumicsali-51-63-76-88-100-mm,,,,,,,,,4 darab/csomag méret: 100 mm súly: 4.0 g Fekete-Piros,,,,,,,,"",0.0,shopify,deny,manual,990.00,,true,true,"",https://cdn.shopify.com/s/files/1/0583/1242/5659/products/balck_red_e0695661-c274-4dd3-bd2d-101b7004d2c1.jpg?v=1628689386,22,"",,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0583/1242/5659/products/balck_red_e0695661-c274-4dd3-bd2d-101b7004d2c1.jpg?v=1628689386,kg,,,,,,,,,
larva-gumicsali-51-63-76-88-100-mm,,,,,,,,,4 darab/csomag méret: 100 mm súly: 4.0 g Vörös,,,,,,,,"",0.0,shopify,deny,manual,990.00,,true,true,"",https://cdn.shopify.com/s/files/1/0583/1242/5659/products/devil_red_5d1850d1-551d-408c-94b9-2197d6667a39.jpg?v=1628689386,23,"",,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0583/1242/5659/products/devil_red_5d1850d1-551d-408c-94b9-2197d6667a39.jpg?v=1628689386,kg,,,,,,,,,
larva-gumicsali-51-63-76-88-100-mm,,,,,,,,,4 darab/csomag méret: 100 mm súly: 4.0 g Barna,,,,,,,,"",0.0,shopify,deny,manual,990.00,,true,true,"",https://cdn.shopify.com/s/files/1/0583/1242/5659/products/brown_06eb0cc2-dd48-4fab-9a00-1ee9dd834ab4.jpg?v=1628689386,24,"",,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0583/1242/5659/products/brown_06eb0cc2-dd48-4fab-9a00-1ee9dd834ab4.jpg?v=1628689386,kg,,,,,,,,,
larva-gumicsali-51-63-76-88-100-mm,,,,,,,,,4 darab/csomag méret: 100 mm súly: 4.0 g Oliva Zöld,,,,,,,,"",0.0,shopify,deny,manual,990.00,,true,true,"",https://cdn.shopify.com/s/files/1/0583/1242/5659/products/brown_630dcb33-49f9-4d53-9093-452938656688.jpg?v=1628689386,25,"",,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0583/1242/5659/products/oil_green.jpg?v=1628689388,kg,,,,,,,,,
sparkly-0-3-gumicsali-100-mm,HiKi-Sparkly 3.0 gumicsali 100 mm,"<p data-mce-fragment=""1"">A HiKi plasztikcsalik egyedi anyagösszetéttel és amino-x ízesítéssel rendelkeznek,amelyek elképesztően hatásossá teszik a gumicsalikat. A csalik a vízalatt elképesztően természetesen mozognak, így ingerelve kapásra  a ragadozókat.</p>
<p data-mce-fragment=""1"">Szinte minden Hiki plasztikcsali különböző méretben,színben és formában kapható,ezáltal még akár a nehezebb időkben is kapásra bírhatóak a halak.</p>",Bull Fishing Store,,Gumicsali,"",true,"2 darab/csomag,méret: 100 mm, súly: 15.6 g",Barna,,,,,,,,"",0.0,shopify,deny,manual,1150.00,,true,true,"",https://cdn.shopify.com/s/files/1/0583/1242/5659/products/4_9.jpg?v=1627387934,1,"",false,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
sparkly-0-3-gumicsali-100-mm,,,,,,,,,Lila-Piros,,,,,,,,"",0.0,shopify,deny,manual,1150.00,,true,true,"",https://cdn.shopify.com/s/files/1/0583/1242/5659/products/purple_red.jpg?v=1627387934,2,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
sparkly-0-3-gumicsali-100-mm,,,,,,,,,Fekete-Fehér,,,,,,,,"",0.0,shopify,deny,manual,1150.00,,true,true,"",https://cdn.shopify.com/s/files/1/0583/1242/5659/products/brown_5.jpg?v=1627387943,3,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
sparkly-0-3-gumicsali-100-mm,,,,,,,,,Barna-Zöld,,,,,,,,"",0.0,shopify,deny,manual,1150.00,,true,true,"",https://cdn.shopify.com/s/files/1/0583/1242/5659/products/black_white_1.jpg?v=1627387952,4,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
sparkly-0-3-gumicsali-100-mm,,,,,,,,,Sötétbarna,,,,,,,,"",0.0,shopify,deny,manual,1150.00,,true,true,"",https://cdn.shopify.com/s/files/1/0583/1242/5659/products/briwm_green.jpg?v=1627387965,5,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
sparkly-0-3-gumicsali-100-mm,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0583/1242/5659/products/dark_brown_3.jpg?v=1627387978,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sparkly-2-0-larva-formaju-gumicsali-85-mm,HiKi-Twister 85 mm-SPARKLY01,"<p>A HiKi plasztikcsalik egyedi anyagösszetéttel és amino-x ízesítéssel rendelkeznek,amelyek elképesztően hatásossá teszik a gumicsalikat. A csalik a vízalatt elképesztően természetesen mozognak, így ingerelve kapásra  a ragadozókat.</p>
<p>Szinte minden Hiki plasztikcsali különböző méretben,színben és formában kapható,ezáltal még akár a nehezebb időkben is kapásra bírhatóak a halak.</p>",Bull Fishing Store,,Gumicsali,"",true,"6 darab/csomag,méret: 85 mm, súly: 3.0 g",Barna,,,,,,,,,0.0,shopify,deny,manual,1300.00,,true,true,,https://cdn.shopify.com/s/files/1/0583/1242/5659/products/2_4.jpg?v=1632120512,1,"",false,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0583/1242/5659/products/brown_4.jpg?v=1627387630,kg,,,true,,,true,,,active
sparkly-2-0-larva-formaju-gumicsali-85-mm,,,,,,,,,Fehér,,,,,,,,,0.0,shopify,deny,manual,1300.00,,true,true,,https://cdn.shopify.com/s/files/1/0583/1242/5659/products/5_7.jpg?v=1632120512,2,"",,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0583/1242/5659/products/E.jpg?v=1669560286,kg,,,,,,,,,
sparkly-2-0-larva-formaju-gumicsali-85-mm,,,,,,,,,Zöld,,,,,,,,"",0.0,shopify,deny,manual,1300.00,,true,true,"",https://cdn.shopify.com/s/files/1/0583/1242/5659/products/brown_4.jpg?v=1627387630,3,"",,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0583/1242/5659/products/C.1.jpg?v=1669560375,kg,,,,,,,,,
sparkly-2-0-larva-formaju-gumicsali-85-mm,,,,,,,,,Fehér-Arany,,,,,,,,"",0.0,shopify,deny,manual,1300.00,,true,true,"",https://cdn.shopify.com/s/files/1/0583/1242/5659/products/white.png?v=1627387639,4,"",,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0583/1242/5659/products/D.jpg?v=1669560274,kg,,,,,,,,,
sparkly-2-0-larva-formaju-gumicsali-85-mm,,,,,,,,,Fehér-Zöld,,,,,,,,"",0.0,shopify,deny,manual,1300.00,,true,true,"",https://cdn.shopify.com/s/files/1/0583/1242/5659/products/D.jpg?v=1669560274,5,"",,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0583/1242/5659/products/B.jpg?v=1669560385,kg,,,,,,,,,
sparkly-2-0-larva-formaju-gumicsali-85-mm,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0583/1242/5659/products/E.jpg?v=1669560286,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sparkly-2-0-larva-formaju-gumicsali-85-mm,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0583/1242/5659/products/C.1.jpg?v=1669560375,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sparkly-2-0-larva-formaju-gumicsali-85-mm,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0583/1242/5659/products/B.jpg?v=1669560385,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elastomax-2-0-gumihal-85-mm,HiKi-Elastomax 2.0 gumihal 85 mm-ELASTOMAX02,"<p>A HiKi plasztikcsalik egyedi anyagösszetéttel és amino-x ízesítéssel rendelkeznek,amelyek elképesztően hatásossá teszik a gumicsalikat. A csalik a vízalatt elképesztően természetesen mozognak, így ingerelve kapásra  a ragadozókat.</p>
<p>Szinte minden Hiki plasztikcsali különböző méretben,színben és formában kapható,ezáltal még akár a nehezebb időkben is kapásra bírhatóak a halak.</p>",Bull Fishing Store,,Gumicsali,"",true,"8 darab/csomag,méret: 85 mm, súly: 2.8 g",Sötétzöld,,,,,,,,,0.0,shopify,deny,manual,1150.00,,true,true,,https://cdn.shopify.com/s/files/1/0583/1242/5659/products/elastom01.jpg?v=1628689291,1,"",false,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0583/1242/5659/products/dark_green_f46e7e59-c09e-4734-bfea-ff480ea1d2c6.jpg?v=1628689291,kg,,,true,,,true,,,active
elastomax-2-0-gumihal-85-mm,,,,,,,,,Zöld,,,,,,,,,0.0,shopify,deny,manual,1150.00,,true,true,,https://cdn.shopify.com/s/files/1/0583/1242/5659/products/5_5_ab4045d6-70df-4750-b9ef-9603a996bf8c.jpg?v=1628689291,2,"",,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0583/1242/5659/products/green_5.jpg?v=1628689291,kg,,,,,,,,,
elastomax-2-0-gumihal-85-mm,,,,,,,,,Szürke,,,,,,,,"",0.0,shopify,deny,manual,1150.00,,true,true,,https://cdn.shopify.com/s/files/1/0583/1242/5659/products/dark_green_f46e7e59-c09e-4734-bfea-ff480ea1d2c6.jpg?v=1628689291,3,"",,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0583/1242/5659/products/gray_2.jpg?v=1628689291,kg,,,,,,,,,
elastomax-2-0-gumihal-85-mm,,,,,,,,,Sárga,,,,,,,,,0.0,shopify,deny,manual,1150.00,,true,true,,https://cdn.shopify.com/s/files/1/0583/1242/5659/products/green_5.jpg?v=1628689291,4,"",,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0583/1242/5659/products/yellow_2.jpg?v=1628689290,kg,,,,,,,,,
elastomax-2-0-gumihal-85-mm,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0583/1242/5659/products/gray_2.jpg?v=1628689291,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elastomax-2-0-gumihal-85-mm,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0583/1242/5659/products/yellow_2.jpg?v=1628689290,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elastomax-gumihal-85-mm,HiKi-Elastomax gumihal 85 mm-ELASTOMAX01,"<p>A HiKi plasztikcsalik egyedi anyagösszetéttel és amino-x ízesítéssel rendelkeznek,amelyek elképesztően hatásossá teszik a gumicsalikat. A csalik a vízalatt elképesztően természetesen mozognak, így ingerelve kapásra  a ragadozókat.</p>
<p>Szinte minden Hiki plasztikcsali különböző méretben,színben és formában kapható,ezáltal még akár a nehezebb időkben is kapásra bírhatóak a halak.</p>",Bull Fishing Store,,Gumicsali,"",true,"8 darab/csomag,méret: 85 mm, súly: 2.8 g",Sötétzöld,,,,,,,,"",0.0,shopify,deny,manual,1150.00,,true,true,"",https://cdn.shopify.com/s/files/1/0583/1242/5659/products/elastom01_eba7744a-bec1-482f-a11a-c6b03c8c6b55.jpg?v=1628689311,1,"",false,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0583/1242/5659/products/dark_green.jpg?v=1628689311,kg,,,true,,,true,,,active
elastomax-gumihal-85-mm,,,,,,,,,Zöld,,,,,,,,"",0.0,shopify,deny,manual,1150.00,,true,true,"",https://cdn.shopify.com/s/files/1/0583/1242/5659/products/5_5.jpg?v=1628689311,2,"",,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0583/1242/5659/products/green_4.jpg?v=1628689311,kg,,,,,,,,,
elastomax-gumihal-85-mm,,,,,,,,,Szürke,,,,,,,,"",0.0,shopify,deny,manual,1150.00,,true,true,"",https://cdn.shopify.com/s/files/1/0583/1242/5659/products/dark_green.jpg?v=1628689311,3,"",,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0583/1242/5659/products/gray_1.jpg?v=1628689311,kg,,,,,,,,,
elastomax-gumihal-85-mm,,,,,,,,,Sárga,,,,,,,,"",0.0,shopify,deny,manual,1150.00,,true,true,"",https://cdn.shopify.com/s/files/1/0583/1242/5659/products/green_4.jpg?v=1628689311,4,"",,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0583/1242/5659/products/yellow_1.jpg?v=1628689311,kg,,,,,,,,,
elastomax-gumihal-85-mm,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0583/1242/5659/products/gray_1.jpg?v=1628689311,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elastomax-gumihal-85-mm,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0583/1242/5659/products/yellow_1.jpg?v=1628689311,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
easy-shiner-gumihal-50-70-mm,HiKi-Easy Shiner gumihal 50/76 mm,"<p>A HiKi plasztikcsalik egyedi anyagösszetéttel és amino-x ízesítéssel rendelkeznek,amelyek elképesztően hatásossá teszik a gumicsalikat. A csalik a vízalatt elképesztően természetesen mozognak, így ingerelve kapásra  a ragadozókat.</p>
<p>Szinte minden Hiki plasztikcsali különböző méretben,színben és formában kapható,ezáltal még akár a nehezebb időkben is kapásra bírhatóak a halak.</p>",Bull Fishing Store,,Gumicsali,"",true,Darab/Méret/Súly/Szín,15 darab/csomag méret: 50 mm súly: 0.9 g Kék,,,,,,,,"",0.0,shopify,deny,manual,1300.00,,true,true,"",https://cdn.shopify.com/s/files/1/0583/1242/5659/products/easy213.png?v=1651827697,1,"",false,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0583/1242/5659/products/blue_4.jpg?v=1651827696,kg,,,true,,,true,,,active
easy-shiner-gumihal-50-70-mm,,,,,,,,,15 darab/csomag méret: 50 mm súly: 0.9 g Barna-Zöld,,,,,,,,"",0.0,shopify,deny,manual,1300.00,,true,true,"",https://cdn.shopify.com/s/files/1/0583/1242/5659/products/blue_4.jpg?v=1651827696,2,"",,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0583/1242/5659/products/brown_green_3.jpg?v=1651827696,kg,,,,,,,,,
easy-shiner-gumihal-50-70-mm,,,,,,,,,15 darab/csomag méret: 50 mm súly: 0.9 g Zöld-Sárga,,,,,,,,"",0.0,shopify,deny,manual,1300.00,,true,true,"",https://cdn.shopify.com/s/files/1/0583/1242/5659/products/green_yellow.jpg?v=1651827696,3,"",,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0583/1242/5659/products/green_yellow_7cbee4b2-7a04-4bf6-9798-092213570bdc.jpg?v=1651827696,kg,,,,,,,,,
easy-shiner-gumihal-50-70-mm,,,,,,,,,15 darab/csomag méret: 50 mm súly: 0.9 g Rózsaszín,,,,,,,,"",0.0,shopify,deny,manual,1300.00,,true,true,"",https://cdn.shopify.com/s/files/1/0583/1242/5659/products/brown_green_3.jpg?v=1651827696,4,"",,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0583/1242/5659/products/pink_1.jpg?v=1651827696,kg,,,,,,,,,
easy-shiner-gumihal-50-70-mm,,,,,,,,,15 darab/csomag méret: 50 mm súly: 0.9 g Lila,,,,,,,,"",0.0,shopify,deny,manual,1300.00,,true,true,"",https://cdn.shopify.com/s/files/1/0583/1242/5659/products/green_yellow_7cbee4b2-7a04-4bf6-9798-092213570bdc.jpg?v=1651827696,5,"",,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0583/1242/5659/products/B-U-Easy-Shiner-Fishing-Lures-Soft-Bait-100mm-Big-Trout-Baits-Lure-Wobblers-Iscas-Artificial.jpg_640x640_1.jpg?v=1680185632,kg,,,,,,,,,
